date,lines,messages,nicks,tz,format,source,days_observed,days_in_range,undated_lines,fragments
2005-12-08,7,0,0,unknown,undated,"jbosnu/2005_12/2005_12_08-02_22.txt,jbosnu/2005_12/2005_12_08-12_46.txt",,,7,2
2005-12-09,6,0,0,unknown,undated,jbosnu/2005_12/2005_12_09-02_21.txt,,,6,1
2005-12-10,5,0,0,unknown,undated,jbosnu/2005_12/2005_12_10-02_21.txt,,,5,1
2005-12-11,6,0,0,unknown,undated,jbosnu/2005_12/2005_12_11-02_21.txt,,,6,1
2005-12-12,6,0,0,unknown,undated,jbosnu/2005_12/2005_12_12-02_21.txt,,,6,1
2005-12-13,5,0,0,unknown,undated,jbosnu/2005_12/2005_12_13-02_22.txt,,,5,1
2005-12-14,4,0,0,unknown,undated,jbosnu/2005_12/2005_12_14-02_22.txt,,,4,1
2005-12-15,4,0,0,unknown,undated,jbosnu/2005_12/2005_12_15-02_22.txt,,,4,1
2005-12-16,4,0,0,unknown,undated,jbosnu/2005_12/2005_12_16-02_22.txt,,,4,1
2005-12-17,6,0,0,unknown,undated,jbosnu/2005_12/2005_12_17-02_21.txt,,,6,1
2005-12-19,3,0,0,unknown,undated,jbosnu/2005_12/2005_12_19-02_22.txt,,,3,1
2005-12-20,7,0,0,unknown,undated,jbosnu/2005_12/2005_12_20-02_22.txt,,,7,1
2005-12-21,7,0,0,unknown,undated,jbosnu/2005_12/2005_12_21-02_24.txt,,,7,1
2005-12-22,8,0,0,unknown,undated,jbosnu/2005_12/2005_12_22-02_22.txt,,,8,1
2005-12-23,3,0,0,unknown,undated,jbosnu/2005_12/2005_12_23-02_22.txt,,,3,1
2005-12-24,7,0,0,unknown,undated,jbosnu/2005_12/2005_12_24-02_22.txt,,,7,1
2005-12-25,10,0,0,unknown,undated,jbosnu/2005_12/2005_12_25-02_21.txt,,,10,1
2005-12-26,5,0,0,unknown,undated,jbosnu/2005_12/2005_12_26-02_22.txt,,,5,1
2005-12-27,8,0,0,unknown,undated,jbosnu/2005_12/2005_12_27-02_22.txt,,,8,1
2005-12-28,5,0,0,unknown,undated,jbosnu/2005_12/2005_12_28-02_23.txt,,,5,1
2005-12-29,3,0,0,unknown,undated,jbosnu/2005_12/2005_12_29-02_23.txt,,,3,1
2005-12-30,7,0,0,unknown,undated,jbosnu/2005_12/2005_12_30-02_22.txt,,,7,1
2005-12-31,8,0,0,unknown,undated,"jbosnu/2005_12/2005_12_31-02_21.txt,jbosnu/2005_12/2005_12_31-11_34.txt",,,8,2
2006-01-01,5,0,0,unknown,undated,jbosnu/2006_01/2006_01_01-02_21.txt,,,5,1
2006-01-02,2,0,0,unknown,undated,jbosnu/2006_01/2006_01_02-02_22.txt,,,2,1
2006-01-03,5,0,0,unknown,undated,jbosnu/2006_01/2006_01_03-02_22.txt,,,5,1
2006-01-04,16,0,0,unknown,undated,jbosnu/2006_01/2006_01_04-02_25.txt,,,16,1
2006-01-05,25,0,0,unknown,undated,jbosnu/2006_01/2006_01_05-02_22.txt,,,25,1
2006-01-06,16,0,0,unknown,undated,jbosnu/2006_01/2006_01_06-02_23.txt,,,16,1
2006-01-07,7,0,0,unknown,undated,jbosnu/2006_01/2006_01_07-02_22.txt,,,7,1
2006-01-08,4,0,0,unknown,undated,jbosnu/2006_01/2006_01_08-02_22.txt,,,4,1
2006-01-09,17,0,0,unknown,undated,jbosnu/2006_01/2006_01_09-02_25.txt,,,17,1
2006-01-10,13,0,0,unknown,undated,jbosnu/2006_01/2006_01_10-02_24.txt,,,13,1
2006-01-11,6,0,0,unknown,undated,jbosnu/2006_01/2006_01_11-02_23.txt,,,6,1
2006-01-12,9,0,0,unknown,undated,jbosnu/2006_01/2006_01_12-02_23.txt,,,9,1
2006-01-13,7,0,0,unknown,undated,jbosnu/2006_01/2006_01_13-02_22.txt,,,7,1
2006-01-14,6,0,0,unknown,undated,jbosnu/2006_01/2006_01_14-02_22.txt,,,6,1
2006-01-15,5,0,0,unknown,undated,jbosnu/2006_01/2006_01_15-02_21.txt,,,5,1
2006-01-16,2,0,0,unknown,undated,jbosnu/2006_01/2006_01_16-02_22.txt,,,2,1
2006-01-17,3,0,0,unknown,undated,jbosnu/2006_01/2006_01_17-02_23.txt,,,3,1
2006-01-18,8,0,0,unknown,undated,jbosnu/2006_01/2006_01_18-02_23.txt,,,8,1
2006-01-19,10,0,0,unknown,undated,jbosnu/2006_01/2006_01_19-02_26.txt,,,10,1
2006-01-21,5,0,0,unknown,undated,jbosnu/2006_01/2006_01_21-02_21.txt,,,5,1
2006-01-22,4,0,0,unknown,undated,jbosnu/2006_01/2006_01_22-02_21.txt,,,4,1
2006-01-23,4,0,0,unknown,undated,jbosnu/2006_01/2006_01_23-02_22.txt,,,4,1
2006-01-24,7,0,0,unknown,undated,jbosnu/2006_01/2006_01_24-02_22.txt,,,7,1
2006-01-25,13,0,0,unknown,undated,jbosnu/2006_01/2006_01_25-02_23.txt,,,13,1
2006-01-26,2,0,0,unknown,undated,jbosnu/2006_01/2006_01_26-02_23.txt,,,2,1
2006-01-27,5,0,0,unknown,undated,jbosnu/2006_01/2006_01_27-02_22.txt,,,5,1
2006-01-28,8,0,0,unknown,undated,jbosnu/2006_01/2006_01_28-02_21.txt,,,8,1
2006-01-29,10,0,0,unknown,undated,jbosnu/2006_01/2006_01_29-02_22.txt,,,10,1
2006-01-30,6,0,0,unknown,undated,jbosnu/2006_01/2006_01_30-02_21.txt,,,6,1
2006-01-31,4,0,0,unknown,undated,jbosnu/2006_01/2006_01_31-02_21.txt,,,4,1
2006-02-01,9,0,0,unknown,undated,jbosnu/2006_02/2006_02_01-02_22.txt,,,9,1
2006-02-02,7,0,0,unknown,undated,jbosnu/2006_02/2006_02_02-02_22.txt,,,7,1
2006-02-03,6,0,0,unknown,undated,jbosnu/2006_02/2006_02_03-02_23.txt,,,6,1
2006-02-04,7,0,0,unknown,undated,jbosnu/2006_02/2006_02_04-02_21.txt,,,7,1
2006-02-05,2,0,0,unknown,undated,jbosnu/2006_02/2006_02_05-02_21.txt,,,2,1
2006-02-06,2,0,0,unknown,undated,jbosnu/2006_02/2006_02_06-02_22.txt,,,2,1
2006-02-07,5,0,0,unknown,undated,jbosnu/2006_02/2006_02_07-02_23.txt,,,5,1
2006-02-08,4,0,0,unknown,undated,jbosnu/2006_02/2006_02_08-02_23.txt,,,4,1
2006-02-09,11,0,0,unknown,undated,jbosnu/2006_02/2006_02_09-02_22.txt,,,11,1
2006-02-10,7,0,0,unknown,undated,jbosnu/2006_02/2006_02_10-02_22.txt,,,7,1
2006-02-11,4,0,0,unknown,undated,jbosnu/2006_02/2006_02_11-02_22.txt,,,4,1
2006-02-12,5,0,0,unknown,undated,jbosnu/2006_02/2006_02_12-02_21.txt,,,5,1
2006-02-13,8,0,0,unknown,undated,jbosnu/2006_02/2006_02_13-02_23.txt,,,8,1
2006-02-14,13,0,0,unknown,undated,jbosnu/2006_02/2006_02_14-02_21.txt,,,13,1
2006-02-15,8,0,0,unknown,undated,jbosnu/2006_02/2006_02_15-02_23.txt,,,8,1
2006-02-16,10,0,0,unknown,undated,jbosnu/2006_02/2006_02_16-02_21.txt,,,10,1
2006-02-17,7,0,0,unknown,undated,jbosnu/2006_02/2006_02_17-02_23.txt,,,7,1
2006-02-18,6,0,0,unknown,undated,jbosnu/2006_02/2006_02_18-02_22.txt,,,6,1
2006-02-19,5,0,0,unknown,undated,jbosnu/2006_02/2006_02_19-02_21.txt,,,5,1
2006-02-20,4,0,0,unknown,undated,jbosnu/2006_02/2006_02_20-02_21.txt,,,4,1
2006-02-21,12,0,0,unknown,undated,jbosnu/2006_02/2006_02_21-02_22.txt,,,12,1
2006-02-22,3,0,0,unknown,undated,jbosnu/2006_02/2006_02_22-02_21.txt,,,3,1
2006-02-23,4,0,0,unknown,undated,jbosnu/2006_02/2006_02_23-02_22.txt,,,4,1
2006-02-24,5,0,0,unknown,undated,jbosnu/2006_02/2006_02_24-02_22.txt,,,5,1
2006-02-25,14,0,0,unknown,undated,jbosnu/2006_02/2006_02_25-02_21.txt,,,14,1
2006-02-26,12,0,0,unknown,undated,jbosnu/2006_02/2006_02_26-02_21.txt,,,12,1
2006-02-27,5,0,0,unknown,undated,jbosnu/2006_02/2006_02_27-02_22.txt,,,5,1
2006-02-28,4,0,0,unknown,undated,jbosnu/2006_02/2006_02_28-02_21.txt,,,4,1
2006-03-01,4,0,0,unknown,undated,jbosnu/2006_03/2006_03_01-02_21.txt,,,4,1
2006-03-02,8,0,0,unknown,undated,jbosnu/2006_03/2006_03_02-02_21.txt,,,8,1
2006-03-03,5,0,0,unknown,undated,jbosnu/2006_03/2006_03_03-02_21.txt,,,5,1
2006-03-04,5,0,0,unknown,undated,jbosnu/2006_03/2006_03_04-02_21.txt,,,5,1
2006-03-05,3,0,0,unknown,undated,jbosnu/2006_03/2006_03_05-02_21.txt,,,3,1
2006-03-06,3,0,0,unknown,undated,jbosnu/2006_03/2006_03_06-02_21.txt,,,3,1
2006-03-07,10,0,0,unknown,undated,jbosnu/2006_03/2006_03_07-02_22.txt,,,10,1
2006-03-08,4,0,0,unknown,undated,jbosnu/2006_03/2006_03_08-02_22.txt,,,4,1
2006-03-09,5,0,0,unknown,undated,jbosnu/2006_03/2006_03_09-02_22.txt,,,5,1
2006-03-10,6,0,0,unknown,undated,jbosnu/2006_03/2006_03_10-02_21.txt,,,6,1
2006-03-11,5,0,0,unknown,undated,jbosnu/2006_03/2006_03_11-02_21.txt,,,5,1
2006-03-12,5,0,0,unknown,undated,jbosnu/2006_03/2006_03_12-02_21.txt,,,5,1
2006-03-13,5,0,0,unknown,undated,jbosnu/2006_03/2006_03_13-02_21.txt,,,5,1
2006-03-14,5,0,0,unknown,undated,jbosnu/2006_03/2006_03_14-02_22.txt,,,5,1
2006-03-15,10,0,0,unknown,undated,jbosnu/2006_03/2006_03_15-02_23.txt,,,10,1
2006-03-16,7,0,0,unknown,undated,jbosnu/2006_03/2006_03_16-02_22.txt,,,7,1
2006-03-17,7,0,0,unknown,undated,jbosnu/2006_03/2006_03_17-02_21.txt,,,7,1
2006-03-18,5,0,0,unknown,undated,jbosnu/2006_03/2006_03_18-02_21.txt,,,5,1
2006-03-19,7,0,0,unknown,undated,jbosnu/2006_03/2006_03_19-02_21.txt,,,7,1
2006-03-20,3,0,0,unknown,undated,jbosnu/2006_03/2006_03_20-02_21.txt,,,3,1
2006-03-21,7,0,0,unknown,undated,jbosnu/2006_03/2006_03_21-02_22.txt,,,7,1
2006-03-22,3,0,0,unknown,undated,jbosnu/2006_03/2006_03_22-02_22.txt,,,3,1
2006-03-23,4,0,0,unknown,undated,jbosnu/2006_03/2006_03_23-02_21.txt,,,4,1
2006-03-24,3,0,0,unknown,undated,jbosnu/2006_03/2006_03_24-02_21.txt,,,3,1
2006-03-25,2,0,0,unknown,undated,jbosnu/2006_03/2006_03_25-02_22.txt,,,2,1
2006-03-26,2,0,0,unknown,undated,jbosnu/2006_03/2006_03_26-02_21.txt,,,2,1
2006-03-27,1,0,0,unknown,undated,jbosnu/2006_03/2006_03_27-02_21.txt,,,1,1
2006-03-28,3,0,0,unknown,undated,jbosnu/2006_03/2006_03_28-02_21.txt,,,3,1
2006-03-29,3,0,0,unknown,undated,jbosnu/2006_03/2006_03_29-02_21.txt,,,3,1
2006-03-30,4,0,0,unknown,undated,jbosnu/2006_03/2006_03_30-02_23.txt,,,4,1
2006-03-31,6,0,0,unknown,undated,jbosnu/2006_03/2006_03_31-02_22.txt,,,6,1
2006-04-01,11,0,0,unknown,undated,jbosnu/2006_04/2006_04_01-02_22.txt,,,11,1
2006-04-03,16,0,0,unknown,undated,jbosnu/2006_04/2006_04_03-02_23.txt,,,16,1
2006-04-04,7,0,0,unknown,undated,jbosnu/2006_04/2006_04_04-02_21.txt,,,7,1
2006-04-05,9,0,0,unknown,undated,jbosnu/2006_04/2006_04_05-02_22.txt,,,9,1
2006-04-06,10,0,0,unknown,undated,jbosnu/2006_04/2006_04_06-02_22.txt,,,10,1
2006-04-07,7,0,0,unknown,undated,jbosnu/2006_04/2006_04_07-02_22.txt,,,7,1
2006-04-08,2,0,0,unknown,undated,jbosnu/2006_04/2006_04_08-02_21.txt,,,2,1
2006-04-09,8,0,0,unknown,undated,jbosnu/2006_04/2006_04_09-02_21.txt,,,8,1
2006-04-10,6,0,0,unknown,undated,jbosnu/2006_04/2006_04_10-02_21.txt,,,6,1
2006-04-11,8,0,0,unknown,undated,jbosnu/2006_04/2006_04_11-02_21.txt,,,8,1
2006-04-12,2,0,0,unknown,undated,jbosnu/2006_04/2006_04_12-02_21.txt,,,2,1
2006-04-13,4,0,0,unknown,undated,jbosnu/2006_04/2006_04_13-02_21.txt,,,4,1
2006-04-14,10,0,0,unknown,undated,jbosnu/2006_04/2006_04_14-02_22.txt,,,10,1
2006-04-15,4,0,0,unknown,undated,jbosnu/2006_04/2006_04_15-02_21.txt,,,4,1
2006-04-16,5,0,0,unknown,undated,jbosnu/2006_04/2006_04_16-02_21.txt,,,5,1
2006-04-17,3,0,0,unknown,undated,jbosnu/2006_04/2006_04_17-02_21.txt,,,3,1
2006-04-18,4,0,0,unknown,undated,jbosnu/2006_04/2006_04_18-02_22.txt,,,4,1
2006-04-19,6,0,0,unknown,undated,jbosnu/2006_04/2006_04_19-02_21.txt,,,6,1
2006-04-20,2,0,0,unknown,undated,jbosnu/2006_04/2006_04_20-02_22.txt,,,2,1
2006-04-21,4,0,0,unknown,undated,jbosnu/2006_04/2006_04_21-02_21.txt,,,4,1
2006-04-22,6,0,0,unknown,undated,jbosnu/2006_04/2006_04_22-02_22.txt,,,6,1
2006-04-23,7,0,0,unknown,undated,jbosnu/2006_04/2006_04_23-02_22.txt,,,7,1
2006-04-24,3,0,0,unknown,undated,jbosnu/2006_04/2006_04_24-02_22.txt,,,3,1
2006-04-25,4,0,0,unknown,undated,jbosnu/2006_04/2006_04_25-02_24.txt,,,4,1
2006-04-26,7,0,0,unknown,undated,jbosnu/2006_04/2006_04_26-02_21.txt,,,7,1
2006-04-27,4,0,0,unknown,undated,jbosnu/2006_04/2006_04_27-02_22.txt,,,4,1
2006-04-28,5,0,0,unknown,undated,jbosnu/2006_04/2006_04_28-02_22.txt,,,5,1
2006-04-29,3,0,0,unknown,undated,jbosnu/2006_04/2006_04_29-02_21.txt,,,3,1
2006-04-30,8,0,0,unknown,undated,jbosnu/2006_04/2006_04_30-02_22.txt,,,8,1
2006-05-01,2,0,0,unknown,undated,jbosnu/2006_05/2006_05_01-02_22.txt,,,2,1
2006-05-02,3,0,0,unknown,undated,jbosnu/2006_05/2006_05_02-02_23.txt,,,3,1
2006-05-03,3,0,0,unknown,undated,jbosnu/2006_05/2006_05_03-02_21.txt,,,3,1
2006-05-04,5,0,0,unknown,undated,jbosnu/2006_05/2006_05_04-02_23.txt,,,5,1
2006-05-05,6,0,0,unknown,undated,jbosnu/2006_05/2006_05_05-02_22.txt,,,6,1
2006-05-06,4,0,0,unknown,undated,jbosnu/2006_05/2006_05_06-02_22.txt,,,4,1
2006-05-07,3,0,0,unknown,undated,jbosnu/2006_05/2006_05_07-02_22.txt,,,3,1
2006-05-08,3,0,0,unknown,undated,jbosnu/2006_05/2006_05_08-02_21.txt,,,3,1
2006-05-09,7,0,0,unknown,undated,jbosnu/2006_05/2006_05_09-02_21.txt,,,7,1
2006-05-10,3,0,0,unknown,undated,jbosnu/2006_05/2006_05_10-02_22.txt,,,3,1
2006-05-11,5,0,0,unknown,undated,jbosnu/2006_05/2006_05_11-02_22.txt,,,5,1
2006-05-12,6,0,0,unknown,undated,jbosnu/2006_05/2006_05_12-02_22.txt,,,6,1
2006-05-13,3,0,0,unknown,undated,jbosnu/2006_05/2006_05_13-02_21.txt,,,3,1
2006-05-14,5,0,0,unknown,undated,jbosnu/2006_05/2006_05_14-02_21.txt,,,5,1
2006-05-15,7,0,0,unknown,undated,jbosnu/2006_05/2006_05_15-02_22.txt,,,7,1
2006-05-16,5,0,0,unknown,undated,jbosnu/2006_05/2006_05_16-02_22.txt,,,5,1
2006-05-17,7,0,0,unknown,undated,jbosnu/2006_05/2006_05_17-02_22.txt,,,7,1
2006-05-18,7,0,0,unknown,undated,jbosnu/2006_05/2006_05_18-02_26.txt,,,7,1
2006-05-19,5,0,0,unknown,undated,jbosnu/2006_05/2006_05_19-02_23.txt,,,5,1
2006-05-20,8,0,0,unknown,undated,jbosnu/2006_05/2006_05_20-02_22.txt,,,8,1
2006-05-21,9,0,0,unknown,undated,jbosnu/2006_05/2006_05_21-02_21.txt,,,9,1
2006-05-22,6,0,0,unknown,undated,jbosnu/2006_05/2006_05_22-02_21.txt,,,6,1
2006-05-23,3,0,0,unknown,undated,jbosnu/2006_05/2006_05_23-02_21.txt,,,3,1
2006-05-24,8,0,0,unknown,undated,jbosnu/2006_05/2006_05_24-02_22.txt,,,8,1
2006-05-25,5,0,0,unknown,undated,jbosnu/2006_05/2006_05_25-02_21.txt,,,5,1
2006-05-26,7,0,0,unknown,undated,jbosnu/2006_05/2006_05_26-02_21.txt,,,7,1
2006-05-27,9,0,0,unknown,undated,jbosnu/2006_05/2006_05_27-02_21.txt,,,9,1
2006-05-28,7,0,0,unknown,undated,jbosnu/2006_05/2006_05_28-02_21.txt,,,7,1
2006-05-29,3,0,0,unknown,undated,jbosnu/2006_05/2006_05_29-02_21.txt,,,3,1
2006-05-30,8,0,0,unknown,undated,jbosnu/2006_05/2006_05_30-02_21.txt,,,8,1
2006-05-31,5,0,0,unknown,undated,jbosnu/2006_05/2006_05_31-02_21.txt,,,5,1
2006-06-01,9,0,0,unknown,undated,jbosnu/2006_06/2006_06_01-02_21.txt,,,9,1
2006-06-02,10,0,0,unknown,undated,jbosnu/2006_06/2006_06_02-02_21.txt,,,10,1
2006-06-03,6,0,0,unknown,undated,jbosnu/2006_06/2006_06_03-02_21.txt,,,6,1
2006-06-04,3,0,0,unknown,undated,jbosnu/2006_06/2006_06_04-02_21.txt,,,3,1
2006-06-05,7,0,0,unknown,undated,jbosnu/2006_06/2006_06_05-02_21.txt,,,7,1
2006-06-06,4,0,0,unknown,undated,jbosnu/2006_06/2006_06_06-02_22.txt,,,4,1
2006-06-07,3,0,0,unknown,undated,jbosnu/2006_06/2006_06_07-02_21.txt,,,3,1
2006-06-08,2,0,0,unknown,undated,jbosnu/2006_06/2006_06_08-02_21.txt,,,2,1
2006-06-09,8,0,0,unknown,undated,jbosnu/2006_06/2006_06_09-02_22.txt,,,8,1
2006-06-10,2,0,0,unknown,undated,jbosnu/2006_06/2006_06_10-02_22.txt,,,2,1
2006-06-11,3,0,0,unknown,undated,jbosnu/2006_06/2006_06_11-02_21.txt,,,3,1
2006-06-12,4,0,0,unknown,undated,jbosnu/2006_06/2006_06_12-02_22.txt,,,4,1
2006-06-13,2,0,0,unknown,undated,jbosnu/2006_06/2006_06_13-02_21.txt,,,2,1
2006-06-14,7,0,0,unknown,undated,jbosnu/2006_06/2006_06_14-02_22.txt,,,7,1
2006-06-15,5,0,0,unknown,undated,jbosnu/2006_06/2006_06_15-02_22.txt,,,5,1
2006-06-16,6,0,0,unknown,undated,jbosnu/2006_06/2006_06_16-02_22.txt,,,6,1
2006-06-17,11,0,0,unknown,undated,jbosnu/2006_06/2006_06_17-02_22.txt,,,11,1
2006-06-18,8,0,0,unknown,undated,jbosnu/2006_06/2006_06_18-02_21.txt,,,8,1
2006-06-19,2,0,0,unknown,undated,jbosnu/2006_06/2006_06_19-02_21.txt,,,2,1
2006-06-20,4,0,0,unknown,undated,jbosnu/2006_06/2006_06_20-02_22.txt,,,4,1
2006-06-21,6,0,0,unknown,undated,jbosnu/2006_06/2006_06_21-02_21.txt,,,6,1
2006-06-22,4,0,0,unknown,undated,jbosnu/2006_06/2006_06_22-02_21.txt,,,4,1
2006-06-23,4,0,0,unknown,undated,jbosnu/2006_06/2006_06_23-02_21.txt,,,4,1
2006-06-24,7,0,0,unknown,undated,jbosnu/2006_06/2006_06_24-02_21.txt,,,7,1
2006-06-25,4,0,0,unknown,undated,jbosnu/2006_06/2006_06_25-02_21.txt,,,4,1
2006-06-26,4,0,0,unknown,undated,jbosnu/2006_06/2006_06_26-02_21.txt,,,4,1
2006-06-27,2,0,0,unknown,undated,jbosnu/2006_06/2006_06_27-02_23.txt,,,2,1
2006-06-28,3,0,0,unknown,undated,jbosnu/2006_06/2006_06_28-02_22.txt,,,3,1
2006-06-29,3,0,0,unknown,undated,jbosnu/2006_06/2006_06_29-02_21.txt,,,3,1
2006-06-30,7,0,0,unknown,undated,jbosnu/2006_06/2006_06_30-02_22.txt,,,7,1
2006-07-01,3,0,0,unknown,undated,jbosnu/2006_07/2006_07_01-02_21.txt,,,3,1
2006-07-02,3,0,0,unknown,undated,jbosnu/2006_07/2006_07_02-02_21.txt,,,3,1
2006-07-03,5,0,0,unknown,undated,jbosnu/2006_07/2006_07_03-02_21.txt,,,5,1
2006-07-04,8,0,0,unknown,undated,jbosnu/2006_07/2006_07_04-02_22.txt,,,8,1
2006-07-05,6,0,0,unknown,undated,jbosnu/2006_07/2006_07_05-02_22.txt,,,6,1
2006-07-06,9,0,0,unknown,undated,jbosnu/2006_07/2006_07_06-02_23.txt,,,9,1
2006-07-07,5,0,0,unknown,undated,jbosnu/2006_07/2006_07_07-02_22.txt,,,5,1
2006-07-08,5,0,0,unknown,undated,jbosnu/2006_07/2006_07_08-02_21.txt,,,5,1
2006-07-09,6,0,0,unknown,undated,jbosnu/2006_07/2006_07_09-02_22.txt,,,6,1
2006-07-10,5,0,0,unknown,undated,jbosnu/2006_07/2006_07_10-02_22.txt,,,5,1
2006-07-11,7,0,0,unknown,undated,jbosnu/2006_07/2006_07_11-02_23.txt,,,7,1
2006-07-12,6,0,0,unknown,undated,jbosnu/2006_07/2006_07_12-02_22.txt,,,6,1
2006-07-13,8,0,0,unknown,undated,jbosnu/2006_07/2006_07_13-02_23.txt,,,8,1
2006-07-14,4,0,0,unknown,undated,jbosnu/2006_07/2006_07_14-02_22.txt,,,4,1
2006-07-15,7,0,0,unknown,undated,jbosnu/2006_07/2006_07_15-02_22.txt,,,7,1
2006-07-16,10,0,0,unknown,undated,jbosnu/2006_07/2006_07_16-02_21.txt,,,10,1
2006-07-17,5,0,0,unknown,undated,jbosnu/2006_07/2006_07_17-02_21.txt,,,5,1
2006-07-18,12,0,0,unknown,undated,jbosnu/2006_07/2006_07_18-02_23.txt,,,12,1
2006-07-19,9,0,0,unknown,undated,jbosnu/2006_07/2006_07_19-02_24.txt,,,9,1
2006-07-20,9,0,0,unknown,undated,jbosnu/2006_07/2006_07_20-02_22.txt,,,9,1
2006-07-21,2,0,0,unknown,undated,jbosnu/2006_07/2006_07_21-02_22.txt,,,2,1
2006-07-22,7,0,0,unknown,undated,jbosnu/2006_07/2006_07_22-02_21.txt,,,7,1
2006-07-23,4,0,0,unknown,undated,jbosnu/2006_07/2006_07_23-02_22.txt,,,4,1
2006-07-24,8,0,0,unknown,undated,jbosnu/2006_07/2006_07_24-02_23.txt,,,8,1
2006-07-25,11,0,0,unknown,undated,jbosnu/2006_07/2006_07_25-02_22.txt,,,11,1
2006-07-26,4,0,0,unknown,undated,jbosnu/2006_07/2006_07_26-02_23.txt,,,4,1
2006-07-27,12,0,0,unknown,undated,jbosnu/2006_07/2006_07_27-02_24.txt,,,12,1
2006-07-28,5,0,0,unknown,undated,jbosnu/2006_07/2006_07_28-02_24.txt,,,5,1
2006-07-29,8,0,0,unknown,undated,jbosnu/2006_07/2006_07_29-02_22.txt,,,8,1
2006-07-30,7,0,0,unknown,undated,jbosnu/2006_07/2006_07_30-02_21.txt,,,7,1
2006-07-31,5,0,0,unknown,undated,jbosnu/2006_07/2006_07_31-02_22.txt,,,5,1
2006-08-01,4,0,0,unknown,undated,jbosnu/2006_08/2006_08_01-02_24.txt,,,4,1
2006-08-02,21,0,0,unknown,undated,jbosnu/2006_08/2006_08_02-02_23.txt,,,21,1
2006-08-03,14,0,0,unknown,undated,jbosnu/2006_08/2006_08_03-02_23.txt,,,14,1
2006-08-04,3,0,0,unknown,undated,jbosnu/2006_08/2006_08_04-02_23.txt,,,3,1
2006-08-05,5,0,0,unknown,undated,jbosnu/2006_08/2006_08_05-02_23.txt,,,5,1
2006-08-06,9,0,0,unknown,undated,jbosnu/2006_08/2006_08_06-02_22.txt,,,9,1
2006-08-07,6,0,0,unknown,undated,jbosnu/2006_08/2006_08_07-02_22.txt,,,6,1
2006-08-08,15,0,0,unknown,undated,jbosnu/2006_08/2006_08_08-02_22.txt,,,15,1
2006-08-09,9,0,0,unknown,undated,jbosnu/2006_08/2006_08_09-02_22.txt,,,9,1
2006-08-10,6,0,0,unknown,undated,jbosnu/2006_08/2006_08_10-02_22.txt,,,6,1
2006-08-11,3,0,0,unknown,undated,jbosnu/2006_08/2006_08_11-02_22.txt,,,3,1
2006-08-12,5,0,0,unknown,undated,jbosnu/2006_08/2006_08_12-02_22.txt,,,5,1
2006-08-13,3,0,0,unknown,undated,jbosnu/2006_08/2006_08_13-02_21.txt,,,3,1
2006-08-14,2,0,0,unknown,undated,jbosnu/2006_08/2006_08_14-02_23.txt,,,2,1
2006-08-15,21,0,0,unknown,undated,jbosnu/2006_08/2006_08_15-02_24.txt,,,21,1
2006-08-16,2,0,0,unknown,undated,jbosnu/2006_08/2006_08_16-02_22.txt,,,2,1
2006-08-17,10,0,0,unknown,undated,jbosnu/2006_08/2006_08_17-02_23.txt,,,10,1
2006-08-18,12,0,0,unknown,undated,jbosnu/2006_08/2006_08_18-02_22.txt,,,12,1
2006-08-19,8,0,0,unknown,undated,jbosnu/2006_08/2006_08_19-02_21.txt,,,8,1
2006-08-20,10,0,0,unknown,undated,jbosnu/2006_08/2006_08_20-02_22.txt,,,10,1
2006-08-21,14,0,0,unknown,undated,jbosnu/2006_08/2006_08_21-02_22.txt,,,14,1
2006-08-22,6,0,0,unknown,undated,jbosnu/2006_08/2006_08_22-02_21.txt,,,6,1
2006-08-23,9,0,0,unknown,undated,jbosnu/2006_08/2006_08_23-02_22.txt,,,9,1
2006-08-24,3,0,0,unknown,undated,jbosnu/2006_08/2006_08_24-02_23.txt,,,3,1
2006-08-25,9,0,0,unknown,undated,jbosnu/2006_08/2006_08_25-02_22.txt,,,9,1
2006-08-26,5,0,0,unknown,undated,jbosnu/2006_08/2006_08_26-02_21.txt,,,5,1
2006-08-27,7,0,0,unknown,undated,jbosnu/2006_08/2006_08_27-02_21.txt,,,7,1
2006-08-28,10,0,0,unknown,undated,jbosnu/2006_08/2006_08_28-02_21.txt,,,10,1
2006-08-29,9,0,0,unknown,undated,jbosnu/2006_08/2006_08_29-02_22.txt,,,9,1
2006-08-30,5,0,0,unknown,undated,jbosnu/2006_08/2006_08_30-02_22.txt,,,5,1
2006-08-31,13,0,0,unknown,undated,jbosnu/2006_08/2006_08_31-02_21.txt,,,13,1
2006-09-01,15,0,0,unknown,undated,jbosnu/2006_09/2006_09_01-02_22.txt,,,15,1
2006-09-02,16,0,0,unknown,undated,jbosnu/2006_09/2006_09_02-02_21.txt,,,16,1
2006-09-03,3,0,0,unknown,undated,jbosnu/2006_09/2006_09_03-02_21.txt,,,3,1
2006-09-04,4,0,0,unknown,undated,jbosnu/2006_09/2006_09_04-02_22.txt,,,4,1
2006-09-05,4,0,0,unknown,undated,jbosnu/2006_09/2006_09_05-02_22.txt,,,4,1
2006-09-06,5,0,0,unknown,undated,jbosnu/2006_09/2006_09_06-02_22.txt,,,5,1
2006-09-07,5,0,0,unknown,undated,jbosnu/2006_09/2006_09_07-02_21.txt,,,5,1
2006-09-08,5,0,0,unknown,undated,jbosnu/2006_09/2006_09_08-02_21.txt,,,5,1
