list,key,message_id,winner,winner_manifestation,loser,loser_manifestation
lojban-list,id:00c201c34fd4$c1d79ce0$55350751@oemcomputer,00c201c34fd4$c1d79ce0$55350751@oemcomputer,"maildir-zip/lojban-list/cur/1721704697.3777800_297.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706912.4080443_313.lebna:2,S",lists-plain
lojban-list,id:00c301c2e326$27269ea0$ed9fca3e@oemcomputer,00c301c2e326$27269ea0$ed9fca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721704687.3777735_175.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/18821,old-lojban-list
lojban-list,id:00c301c2e326$27269ea0$ed9fca3e@oemcomputer,00c301c2e326$27269ea0$ed9fca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721704687.3777735_175.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706902.4080433_191.lebna:2,S",lists-plain
lojban-list,id:00c401c8013a$8a871a60$e18e6d0a@starlight,00c401c8013a$8a871a60$e18e6d0a@starlight,"maildir-zip/lojban-list/cur/1721704748.3777889_101.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704748.3777889_103.lebna:2,S",lists-plain
lojban-list,id:00c401c8013a$8a871a60$e18e6d0a@starlight,00c401c8013a$8a871a60$e18e6d0a@starlight,"maildir-zip/lojban-list/cur/1721704748.3777889_101.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706965.4080501_93.lebna:2,S",lists-plain
lojban-list,id:00c601c27125$a46c8820$c786003e@default,00c601c27125$a46c8820$c786003e@default,"maildir-zip/lojban-list/cur/1721704672.3775692_725.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/16642,old-lojban-list
lojban-list,id:00c601c27125$a46c8820$c786003e@default,00c601c27125$a46c8820$c786003e@default,"maildir-zip/lojban-list/cur/1721704672.3775692_725.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721705900.3949383_81.lebna:2,S",lists-plain
lojban-list,id:00c601c27125$a46c8820$c786003e@default,00c601c27125$a46c8820$c786003e@default,"maildir-zip/lojban-list/cur/1721704672.3775692_725.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706887.4080426_749.lebna:2,S",lists-plain
lojban-list,id:00c701c2580f$ed332160$4da503d5@oemcomputer,00c701c2580f$ed332160$4da503d5@oemcomputer,"maildir-zip/lojban-list/cur/1721706880.4080425_209.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/15444,old-lojban-list
lojban-list,id:00c701c2580f$ed332160$4da503d5@oemcomputer,00c701c2580f$ed332160$4da503d5@oemcomputer,"maildir-zip/lojban-list/cur/1721706880.4080425_209.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704664.3775691_201.lebna:2,S",lists-plain
lojban-list,id:00c801c1dbab$8d453c60$87b4003e@default,00c801c1dbab$8d453c60$87b4003e@default,"maildir-zip/lojban-list/cur/1721705895.3949369_45.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/13913,old-lojban-list
lojban-list,id:00c901c1dbab$8e3038a0$87b4003e@default,00c901c1dbab$8e3038a0$87b4003e@default,"maildir-zip/lojban-list/cur/1721705895.3949369_47.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/13914,old-lojban-list
lojban-list,id:00c901c23711$6a8ea460$4a9cca3e@oemcomputer,00c901c23711$6a8ea460$4a9cca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721705899.3949379_55.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/14801,old-lojban-list
lojban-list,id:00c901c23711$6a8ea460$4a9cca3e@oemcomputer,00c901c23711$6a8ea460$4a9cca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721705899.3949379_55.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706876.4080392_565.lebna:2,S",lists-plain
lojban-list,id:00cb01c25ff7$7eba61e0$1eeef8c1@ftiq2awxk6,00cb01c25ff7$7eba61e0$1eeef8c1@ftiq2awxk6,"maildir-zip/lojban-list/cur/1721705900.3949381_163.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/15853,old-lojban-list
lojban-list,id:00cb01c25ff7$7eba61e0$1eeef8c1@ftiq2awxk6,00cb01c25ff7$7eba61e0$1eeef8c1@ftiq2awxk6,"maildir-zip/lojban-list/cur/1721705900.3949381_163.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706882.4080425_943.lebna:2,S",lists-plain
lojban-list,id:00cb01c89939$8be18f20$6c8e6d0a@starlight,00cb01c89939$8be18f20$6c8e6d0a@starlight,"maildir-zip/lojban-list/cur/1721705912.3949452_121.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706968.4080509_121.lebna:2,S",lists-plain
lojban-list,id:00d001c17b3b$2edce540$c5b5003e@default,00d001c17b3b$2edce540$c5b5003e@default,"maildir-zip/lojban-list/cur/1721705887.3949353_29.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/12440,old-lojban-list
lojban-list,id:00d101c47424$785fb780$fd3f0751@oemcomputer,00d101c47424$785fb780$fd3f0751@oemcomputer,"maildir-zip/lojban-list/cur/1721706928.4080457_321.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704712.3777820_305.lebna:2,S",lists-plain
lojban-list,id:00d201c24e08$484a02b0$0200a8c0@avitallap,00d201c24e08$484a02b0$0200a8c0@avitallap,"maildir-zip/lojban-list/cur/1721704663.3775690_895.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/15264,old-lojban-list
lojban-list,id:00d201c24e08$484a02b0$0200a8c0@avitallap,00d201c24e08$484a02b0$0200a8c0@avitallap,"maildir-zip/lojban-list/cur/1721704663.3775690_895.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706879.4080423_853.lebna:2,S",lists-plain
lojban-list,id:00d501c356e5$4c6e4360$3f3d0751@oemcomputer,00d501c356e5$4c6e4360$3f3d0751@oemcomputer,"maildir-zip/lojban-list/cur/1721704697.3777800_401.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706912.4080443_431.lebna:2,S",lists-plain
lojban-list,id:00d601c2e282$4c6c7f80$c59803d5@oemcomputer,00d601c2e282$4c6c7f80$c59803d5@oemcomputer,"maildir-zip/lojban-list/cur/1721706901.4080433_155.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/18803,old-lojban-list
lojban-list,id:00d601c2e282$4c6c7f80$c59803d5@oemcomputer,00d601c2e282$4c6c7f80$c59803d5@oemcomputer,"maildir-zip/lojban-list/cur/1721706901.4080433_155.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704686.3777735_149.lebna:2,S",lists-plain
lojban-list,id:00d801c25246$5fc17ee0$b2a4ca3e@oemcomputer,00d801c25246$5fc17ee0$b2a4ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706879.4080425_17.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/15348,old-lojban-list
lojban-list,id:00d801c25246$5fc17ee0$b2a4ca3e@oemcomputer,00d801c25246$5fc17ee0$b2a4ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706879.4080425_17.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704664.3775691_19.lebna:2,S",lists-plain
lojban-list,id:00d901c23276$165b3100$e5a4ca3e@oemcomputer,00d901c23276$165b3100$e5a4ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706875.4080392_307.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/14672,old-lojban-list
lojban-list,id:00d901c23276$165b3100$e5a4ca3e@oemcomputer,00d901c23276$165b3100$e5a4ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706875.4080392_307.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704659.3775688_309.lebna:2,S",lists-plain
lojban-list,id:00dd01c29aa5$22d59820$5ef0fc3e@dennett,00dd01c29aa5$22d59820$5ef0fc3e@dennett,"maildir-zip/lojban-list/cur/1721704677.3775694_309.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/17454,old-lojban-list
lojban-list,id:00dd01c29aa5$22d59820$5ef0fc3e@dennett,00dd01c29aa5$22d59820$5ef0fc3e@dennett,"maildir-zip/lojban-list/cur/1721704677.3775694_309.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704677.3775694_311.lebna:2,S",lists-plain
lojban-list,id:00dd01c29aa5$22d59820$5ef0fc3e@dennett,00dd01c29aa5$22d59820$5ef0fc3e@dennett,"maildir-zip/lojban-list/cur/1721704677.3775694_309.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706893.4080428_313.lebna:2,S",lists-plain
lojban-list,id:00dd01c8d5df$82445a00$6514a8c0@daniel,00dd01c8d5df$82445a00$6514a8c0@daniel,"maildir-zip/lojban-list/cur/1721705913.3949454_159.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706970.4080511_159.lebna:2,S",lists-plain
lojban-list,id:00de01c17f89$3863db80$8bb7003e@default,00de01c17f89$3863db80$8bb7003e@default,"maildir-zip/lojban-list/cur/1721705887.3949353_213.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/12530,old-lojban-list
lojban-list,id:00de01c23738$00a36640$4a9cca3e@oemcomputer,00de01c23738$00a36640$4a9cca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706876.4080392_571.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/14804,old-lojban-list
lojban-list,id:00de01c23738$00a36640$4a9cca3e@oemcomputer,00de01c23738$00a36640$4a9cca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706876.4080392_571.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704660.3775688_583.lebna:2,S",lists-plain
lojban-list,id:00de01c47427$41e6ae40$fd3f0751@oemcomputer,00de01c47427$41e6ae40$fd3f0751@oemcomputer,"maildir-zip/lojban-list/cur/1721704712.3777820_309.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704712.3777820_311.lebna:2,S",lists-plain
lojban-list,id:00de01c47427$41e6ae40$fd3f0751@oemcomputer,00de01c47427$41e6ae40$fd3f0751@oemcomputer,"maildir-zip/lojban-list/cur/1721704712.3777820_309.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706928.4080457_325.lebna:2,S",lists-plain
lojban-list,id:00df01c34fd9$2cf11340$55350751@oemcomputer,00df01c34fd9$2cf11340$55350751@oemcomputer,"maildir-zip/lojban-list/cur/1721704697.3777800_299.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706912.4080443_315.lebna:2,S",lists-plain
lojban-list,id:00df01c38158$46f0d7c0$5c360751@oemcomputer,00df01c38158$46f0d7c0$5c360751@oemcomputer,"maildir-zip/lojban-list/cur/1721706914.4080445_399.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704699.3777802_377.lebna:2,S",lists-plain
lojban-list,id:00e201c142a5$8f949140$c4b7003e@oemcomputer,00e201c142a5$8f949140$c4b7003e@oemcomputer,"maildir-zip/lojban-list/cur/1721705878.3949339_949.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/10923,old-lojban-list
lojban-list,id:00e501bfce8b$5bed0820$2f75bad0@cjnelson,00e501bfce8b$5bed0820$2f75bad0@cjnelson,"maildir-zip/lojban-list/cur/1721704640.3775660_87.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/2940,old-lojban-list
lojban-list,id:00e601c26fc1$e035f900$8f9fca3e@oemcomputer,00e601c26fc1$e035f900$8f9fca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706887.4080426_557.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/16548,old-lojban-list
lojban-list,id:00e601c26fc1$e035f900$8f9fca3e@oemcomputer,00e601c26fc1$e035f900$8f9fca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706887.4080426_557.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704671.3775692_545.lebna:2,S",lists-plain
lojban-list,id:00e901c1ee39$7f304160$05b4003e@oemcomputer,00e901c1ee39$7f304160$05b4003e@oemcomputer,"maildir-zip/lojban-list/cur/1721705896.3949369_443.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/14140,old-lojban-list
lojban-list,id:00e901c223fa$422f7dc0$e3a0ca3e@oemcomputer,00e901c223fa$422f7dc0$e3a0ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706874.4080392_125.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/14581,old-lojban-list
lojban-list,id:00e901c223fa$422f7dc0$e3a0ca3e@oemcomputer,00e901c223fa$422f7dc0$e3a0ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706874.4080392_125.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704658.3775688_121.lebna:2,S",lists-plain
lojban-list,id:00ea01c1a024$b5ffedc0$2db4003e@default,00ea01c1a024$b5ffedc0$2db4003e@default,"maildir-zip/lojban-list/cur/1721704656.3775682_103.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/12979,old-lojban-list
lojban-list,id:00ea01c1ee39$7fcef260$05b4003e@oemcomputer,00ea01c1ee39$7fcef260$05b4003e@oemcomputer,"maildir-zip/lojban-list/cur/1721704657.3775685_57.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/14141,old-lojban-list
lojban-list,id:00ea01c1ee39$7fcef260$05b4003e@oemcomputer,00ea01c1ee39$7fcef260$05b4003e@oemcomputer,"maildir-zip/lojban-list/cur/1721704657.3775685_57.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721705896.3949369_445.lebna:2,S",lists-plain
lojban-list,id:00eb01c1ee39$8076cb20$05b4003e@oemcomputer,00eb01c1ee39$8076cb20$05b4003e@oemcomputer,"maildir-zip/lojban-list/cur/1721705896.3949369_447.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/14142,old-lojban-list
lojban-list,id:00ec01c2a2d9$ba919060$39a2ca3e@oemcomputer,00ec01c2a2d9$ba919060$39a2ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721704680.3775694_1349.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/17999,old-lojban-list
lojban-list,id:00ec01c2a2d9$ba919060$39a2ca3e@oemcomputer,00ec01c2a2d9$ba919060$39a2ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721704680.3775694_1349.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706896.4080428_1451.lebna:2,S",lists-plain
lojban-list,id:00ed01c252ae$11d739a0$b2a4ca3e@oemcomputer,00ed01c252ae$11d739a0$b2a4ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706879.4080425_25.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/15352,old-lojban-list
lojban-list,id:00ed01c252ae$11d739a0$b2a4ca3e@oemcomputer,00ed01c252ae$11d739a0$b2a4ca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706879.4080425_25.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704664.3775691_27.lebna:2,S",lists-plain
lojban-list,id:00ef01c15fac$0748a6e0$dab5003e@default,00ef01c15fac$0748a6e0$dab5003e@default,"maildir-zip/lojban-list/cur/1721704655.3775679_147.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/11694,old-lojban-list
lojban-list,id:00f101c01255$af19d600$aa45fea9@voyou,00f101c01255$af19d600$aa45fea9@voyou,"maildir-zip/lojban-list/cur/1721704645.3775664_195.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/4117,old-lojban-list
lojban-list,id:00f101c3ef70$95a80ce0$6f3a0751@oemcomputer,00f101c3ef70$95a80ce0$6f3a0751@oemcomputer,"maildir-zip/lojban-list/cur/1721704704.3777810_65.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704704.3777810_63.lebna:2,S",lists-plain
lojban-list,id:00f101c3ef70$95a80ce0$6f3a0751@oemcomputer,00f101c3ef70$95a80ce0$6f3a0751@oemcomputer,"maildir-zip/lojban-list/cur/1721704704.3777810_65.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721706920.4080450_77.lebna:2,S",lists-plain
lojban-list,id:00f201c17f89$d98f9f80$8bb7003e@default,00f201c17f89$d98f9f80$8bb7003e@default,"maildir-zip/lojban-list/cur/1721705887.3949353_215.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/12531,old-lojban-list
lojban-list,id:00f301c25887$2d219500$4da503d5@oemcomputer,00f301c25887$2d219500$4da503d5@oemcomputer,"maildir-zip/lojban-list/cur/1721706880.4080425_237.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/15459,old-lojban-list
lojban-list,id:00f301c25887$2d219500$4da503d5@oemcomputer,00f301c25887$2d219500$4da503d5@oemcomputer,"maildir-zip/lojban-list/cur/1721706880.4080425_237.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704664.3775691_235.lebna:2,S",lists-plain
lojban-list,id:00f601c12f5d$57f7b4c0$8ab5003e@oemcomputer,00f601c12f5d$57f7b4c0$8ab5003e@oemcomputer,"maildir-zip/lojban-list/cur/1721706058.3949690_1893.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/10197,old-lojban-list
lojban-list,id:00f801c12f5d$598a89c0$8ab5003e@oemcomputer,00f801c12f5d$598a89c0$8ab5003e@oemcomputer,"maildir-zip/lojban-list/cur/1721706058.3949690_1895.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/10196,old-lojban-list
lojban-list,id:010101c1e7bd$acfecee0$c13203d5@oemcomputer,010101c1e7bd$acfecee0$c13203d5@oemcomputer,"maildir-zip/lojban-list/cur/1721705896.3949369_275.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/14053,old-lojban-list
lojban-list,id:010101c26fd4$857ff2a0$8f9fca3e@oemcomputer,010101c26fd4$857ff2a0$8f9fca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706887.4080426_575.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/16557,old-lojban-list
lojban-list,id:010101c26fd4$857ff2a0$8f9fca3e@oemcomputer,010101c26fd4$857ff2a0$8f9fca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706887.4080426_575.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704671.3775692_561.lebna:2,S",lists-plain
lojban-list,id:0101031324440a.26407@neofelis,0101031324440a.26407@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_23.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5100,old-lojban-list
lojban-list,id:0101031346430b.26407@neofelis,0101031346430b.26407@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_27.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5102,old-lojban-list
lojban-list,id:01010511113200.29658@neofelis,01010511113200.29658@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_35.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5106,old-lojban-list
lojban-list,id:0101141052170a.00948@neofelis,0101141052170a.00948@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_77.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5135,old-lojban-list
lojban-list,id:01011520324702.00962@neofelis,01011520324702.00962@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_81.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5137,old-lojban-list
lojban-list,id:01011916401700.00961@neofelis,01011916401700.00961@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_111.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5154,old-lojban-list
lojban-list,id:01011918400701.00961@neofelis,01011918400701.00961@neofelis,"maildir-zip/lojban-list/cur/1721704648.3775669_23.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5158,old-lojban-list
lojban-list,id:0101222025360n.00961@neofelis,0101222025360n.00961@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_147.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5176,old-lojban-list
lojban-list,id:01012320464403.25635@neofelis,01012320464403.25635@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_159.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5183,old-lojban-list
lojban-list,id:01012321150304.25635@neofelis,01012321150304.25635@neofelis,"maildir-zip/lojban-list/cur/1721704648.3775669_33.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5184,old-lojban-list
lojban-list,id:0101271801560u.16038@neofelis,0101271801560u.16038@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_173.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5192,old-lojban-list
lojban-list,id:0101302125450a.07119@neofelis,0101302125450a.07119@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_205.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5211,old-lojban-list
lojban-list,id:0101302242280b.07119@neofelis,0101302242280b.07119@neofelis,"maildir-zip/lojban-list/cur/1721705853.3949325_207.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5212,old-lojban-list
lojban-list,id:0101311805580j.07119@neofelis,0101311805580j.07119@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949325_223.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5221,old-lojban-list
lojban-list,id:0101311934080k.07119@neofelis,0101311934080k.07119@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949325_229.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5223,old-lojban-list
lojban-list,id:0102010820400r.07119@neofelis,0102010820400r.07119@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_5.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5245,old-lojban-list
lojban-list,id:0102011234030t.07119@neofelis,0102011234030t.07119@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_15.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5252,old-lojban-list
lojban-list,id:0102011313590u.07119@neofelis,0102011313590u.07119@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_19.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5258,old-lojban-list
lojban-list,id:01020123160401.22864@neofelis,01020123160401.22864@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_37.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5269,old-lojban-list
lojban-list,id:010201c26fd4$86b5b380$8f9fca3e@oemcomputer,010201c26fd4$86b5b380$8f9fca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706887.4080426_577.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/16558,old-lojban-list
lojban-list,id:010201c26fd4$86b5b380$8f9fca3e@oemcomputer,010201c26fd4$86b5b380$8f9fca3e@oemcomputer,"maildir-zip/lojban-list/cur/1721706887.4080426_577.lebna:2,S",lists-plain,"maildir-zip/lojban-list/cur/1721704671.3775692_563.lebna:2,S",lists-plain
lojban-list,id:01020221194408.22864@neofelis,01020221194408.22864@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_83.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5296,old-lojban-list
lojban-list,id:0102042031300l.22864@neofelis,0102042031300l.22864@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_115.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5314,old-lojban-list
lojban-list,id:01020716053301.09960@neofelis,01020716053301.09960@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_175.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5348,old-lojban-list
lojban-list,id:01020920065504.00932@neofelis,01020920065504.00932@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_203.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5364,old-lojban-list
lojban-list,id:01021019143907.00932@neofelis,01021019143907.00932@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_241.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5386,old-lojban-list
lojban-list,id:0102102057410c.00932@neofelis,0102102057410c.00932@neofelis,"maildir-zip/lojban-list/cur/1721705854.3949326_249.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5389,old-lojban-list
lojban-list,id:0102111821230g.00932@neofelis,0102111821230g.00932@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_279.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5410,old-lojban-list
lojban-list,id:01021215591701.31256@neofelis,01021215591701.31256@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_337.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5441,old-lojban-list
lojban-list,id:01021220303600.00787@linux,01021220303600.00787@linux,"maildir-zip/lojban-list/cur/1721705855.3949326_321.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5451,old-lojban-list
lojban-list,id:01021223571703.00787@linux,01021223571703.00787@linux,"maildir-zip/lojban-list/cur/1721705855.3949326_349.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5452,old-lojban-list
lojban-list,id:01021401174907.17076@neofelis,01021401174907.17076@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_379.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5472,old-lojban-list
lojban-list,id:01021409075809.17076@neofelis,01021409075809.17076@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_387.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5470,old-lojban-list
lojban-list,id:01021421455200.01003@linux,01021421455200.01003@linux,"maildir-zip/lojban-list/cur/1721704648.3775670_79.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5480,old-lojban-list
lojban-list,id:01021520360801.00810@linux,01021520360801.00810@linux,"maildir-zip/lojban-list/cur/1721705855.3949326_423.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5494,old-lojban-list
lojban-list,id:01021619232600.20721@neofelis,01021619232600.20721@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_445.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5508,old-lojban-list
lojban-list,id:01021620541401.20721@neofelis,01021620541401.20721@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_447.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5507,old-lojban-list
lojban-list,id:01021714505805.20721@neofelis,01021714505805.20721@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_453.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5513,old-lojban-list
lojban-list,id:01021715074406.20721@neofelis,01021715074406.20721@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_457.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5515,old-lojban-list
lojban-list,id:01022011253101.27621@neofelis,01022011253101.27621@neofelis,"maildir-zip/lojban-list/cur/1721705855.3949326_493.lebna:2,S",lists-plain,https://mail.lojban.org/lists/old_lojban-list/5532,old-lojban-list
