list,key,message_id,winner,winner_manifestation,loser,loser_manifestation
lojban-beginners,id:2204fa080710270929i43389ecdr7a6e5980000401b9@mail.gmail.com,2204fa080710270929i43389ecdr7a6e5980000401b9@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_513.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05706.html,mhonarc
lojban-beginners,id:2204fa080710271144s29597e52w80e0523933e74671@mail.gmail.com,2204fa080710271144s29597e52w80e0523933e74671@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_517.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05709.html,mhonarc
lojban-beginners,id:2204fa080710271554n6605b76ay688ad2448ac833b7@mail.gmail.com,2204fa080710271554n6605b76ay688ad2448ac833b7@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_523.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05712.html,mhonarc
lojban-beginners,id:2204fa080710280913w395ba6c8idc80b8510517631@mail.gmail.com,2204fa080710280913w395ba6c8idc80b8510517631@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_535.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05718.html,mhonarc
lojban-beginners,id:2204fa080710280918m78ec8989i2a62157b05a7064d@mail.gmail.com,2204fa080710280918m78ec8989i2a62157b05a7064d@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_539.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05739.html,mhonarc
lojban-beginners,id:2204fa080710281149y6f3c5caal9097bb5d746e1c82@mail.gmail.com,2204fa080710281149y6f3c5caal9097bb5d746e1c82@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_543.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05723.html,mhonarc
lojban-beginners,id:2204fa080710291147s7855859ene7fb20e19e4bc542@mail.gmail.com,2204fa080710291147s7855859ene7fb20e19e4bc542@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_599.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05749.html,mhonarc
lojban-beginners,id:2204fa080710291149q757cc3dka53c3eb7ec9997ed@mail.gmail.com,2204fa080710291149q757cc3dka53c3eb7ec9997ed@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_601.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05750.html,mhonarc
lojban-beginners,id:2204fa080710291358g2ddcdfd9tb992d733c75a5b9e@mail.gmail.com,2204fa080710291358g2ddcdfd9tb992d733c75a5b9e@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698710.3404104_605.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05752.html,mhonarc
lojban-beginners,id:220a81a2-ec08-4197-bc63-f55b19a0c6bb@asb.gaggle.net,220a81a2-ec08-4197-bc63-f55b19a0c6bb@asb.gaggle.net,maildir-zip/lojban-beginners/new/1721698091.3259691_311.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg11162.html,mhonarc
lojban-beginners,id:221019.96896.qm@web88007.mail.re2.yahoo.com,221019.96896.qm@web88007.mail.re2.yahoo.com,"maildir-zip/lojban-beginners/cur/1721698727.3404136_93.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg08400.html,mhonarc
lojban-beginners,id:2213721.hzcjnecb43@caracal,2213721.hzcjnecb43@caracal,maildir-zip/lojban-beginners/new/1721698094.3259696_55.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg11564.html,mhonarc
lojban-beginners,id:2220.85.226.150.186.1132458327.squirrel@handgranat.org,2220.85.226.150.186.1132458327.squirrel@handgranat.org,"maildir-zip/lojban-beginners/cur/1721698689.3404077_381.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg02629.html,mhonarc
lojban-beginners,id:2220.85.226.150.186.1132458327.squirrel@handgranat.org,2220.85.226.150.186.1132458327.squirrel@handgranat.org,"maildir-zip/lojban-beginners/cur/1721698689.3404077_381.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg17464.html,mhonarc
lojban-beginners,id:2223809.yi41unkgkb@caracal,2223809.yi41unkgkb@caracal,maildir-zip/lojban-beginners/new/1721698099.3259714_99.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg12166.html,mhonarc
lojban-beginners,id:22279600-080d-11d8-a4cb-000393b76be4@t-online.de,22279600-080d-11d8-a4cb-000393b76be4@t-online.de,"maildir-zip/lojban-beginners/cur/1721698675.3404050_9.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg00452.html,mhonarc
lojban-beginners,id:22279600-080d-11d8-a4cb-000393b76be4@t-online.de,22279600-080d-11d8-a4cb-000393b76be4@t-online.de,"maildir-zip/lojban-beginners/cur/1721698675.3404050_9.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg15283.html,mhonarc
lojban-beginners,id:2234086.ltq2rza5f7@caracal,2234086.ltq2rza5f7@caracal,maildir-zip/lojban-beginners/new/1721698098.3259713_33.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg12049.html,mhonarc
lojban-beginners,id:22345005.2719.1312465668458.javamail.geo-discussion-forums@yqic12,22345005.2719.1312465668458.javamail.geo-discussion-forums@yqic12,"maildir-zip/lojban-beginners/cur/1721701248.3710858_41.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg12828.html,mhonarc
lojban-beginners,id:2243792.v2pzvkt9y8@caracal,2243792.v2pzvkt9y8@caracal,maildir-zip/lojban-beginners/new/1721698090.3259690_337.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg10972.html,mhonarc
lojban-beginners,id:22473123.223.1331913295383.javamail.geo-discussion-forums@yncc6,22473123.223.1331913295383.javamail.geo-discussion-forums@yncc6,maildir-zip/lojban-beginners/new/1721698080.3259678_517.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09584.html,mhonarc
lojban-beginners,id:2255.85.226.150.186.1132330759.squirrel@handgranat.org,2255.85.226.150.186.1132330759.squirrel@handgranat.org,"maildir-zip/lojban-beginners/cur/1721698689.3404077_341.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg02609.html,mhonarc
lojban-beginners,id:2255.85.226.150.186.1132330759.squirrel@handgranat.org,2255.85.226.150.186.1132330759.squirrel@handgranat.org,"maildir-zip/lojban-beginners/cur/1721698689.3404077_341.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg17444.html,mhonarc
lojban-beginners,id:22560097.502.1336568142532.javamail.geo-discussion-forums@yndm3,22560097.502.1336568142532.javamail.geo-discussion-forums@yndm3,maildir-zip/lojban-beginners/new/1721698082.3259681_89.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09834.html,mhonarc
lojban-beginners,id:22648.21968.qm@web110512.mail.gq1.yahoo.com,22648.21968.qm@web110512.mail.gq1.yahoo.com,"maildir-zip/lojban-beginners/cur/1721701231.3710824_19.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg20258.html,mhonarc
lojban-beginners,id:227426.52647.qm@web15702.mail.cnb.yahoo.com,227426.52647.qm@web15702.mail.cnb.yahoo.com,"maildir-zip/lojban-beginners/cur/1721698718.3404123_65.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg07030.html,mhonarc
lojban-beginners,id:22744613.675.1334075801025.javamail.geo-discussion-forums@yngq4,22744613.675.1334075801025.javamail.geo-discussion-forums@yngq4,maildir-zip/lojban-beginners/new/1721698081.3259680_69.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09739.html,mhonarc
lojban-beginners,id:2277.85.226.150.186.1132407418.squirrel@handgranat.org,2277.85.226.150.186.1132407418.squirrel@handgranat.org,"maildir-zip/lojban-beginners/cur/1721698689.3404077_361.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg02618.html,mhonarc
lojban-beginners,id:2277.85.226.150.186.1132407418.squirrel@handgranat.org,2277.85.226.150.186.1132407418.squirrel@handgranat.org,"maildir-zip/lojban-beginners/cur/1721698689.3404077_361.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg17453.html,mhonarc
lojban-beginners,id:2280128.934.1336506234765.javamail.geo-discussion-forums@vbq19,2280128.934.1336506234765.javamail.geo-discussion-forums@vbq19,maildir-zip/lojban-beginners/new/1721698082.3259681_63.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09839.html,mhonarc
lojban-beginners,id:228258.66723.qm@web15701.mail.cnb.yahoo.com,228258.66723.qm@web15701.mail.cnb.yahoo.com,"maildir-zip/lojban-beginners/cur/1721698718.3404123_101.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg07048.html,mhonarc
lojban-beginners,id:22898172.4847.1331118023545.javamail.geo-discussion-forums@ynne2,22898172.4847.1331118023545.javamail.geo-discussion-forums@ynne2,maildir-zip/lojban-beginners/new/1721698080.3259678_319.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09472.html,mhonarc
lojban-beginners,id:2294386.l0ddoxzuvs@caracal,2294386.l0ddoxzuvs@caracal,maildir-zip/lojban-beginners/new/1721698100.3259720_59.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg12312.html,mhonarc
lojban-beginners,id:22a57d36-c4b3-437d-949c-e7ff64797a20@umich.edu,22a57d36-c4b3-437d-949c-e7ff64797a20@umich.edu,"maildir-zip/lojban-beginners/cur/1721698697.3404094_147.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg03805.html,mhonarc
lojban-beginners,id:22a57d36-c4b3-437d-949c-e7ff64797a20@umich.edu,22a57d36-c4b3-437d-949c-e7ff64797a20@umich.edu,"maildir-zip/lojban-beginners/cur/1721698697.3404094_147.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18640.html,mhonarc
lojban-beginners,id:22a6322d-0866-43a3-99ff-dddb0e665403@email.android.com,22a6322d-0866-43a3-99ff-dddb0e665403@email.android.com,maildir-zip/lojban-beginners/new/1721698084.3259682_79.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg10047.html,mhonarc
lojban-beginners,id:22a6cf91-7c52-11d8-8df6-003065e00134@free.fr,22a6cf91-7c52-11d8-8df6-003065e00134@free.fr,"maildir-zip/lojban-beginners/cur/1721698676.3404054_133.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg00624.html,mhonarc
lojban-beginners,id:22a6cf91-7c52-11d8-8df6-003065e00134@free.fr,22a6cf91-7c52-11d8-8df6-003065e00134@free.fr,"maildir-zip/lojban-beginners/cur/1721698676.3404054_133.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg15455.html,mhonarc
lojban-beginners,id:22c91387-5d62-4710-acbf-86b29edc0f81@umich.edu,22c91387-5d62-4710-acbf-86b29edc0f81@umich.edu,"maildir-zip/lojban-beginners/cur/1721698698.3404095_93.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg03916.html,mhonarc
lojban-beginners,id:22c91387-5d62-4710-acbf-86b29edc0f81@umich.edu,22c91387-5d62-4710-acbf-86b29edc0f81@umich.edu,"maildir-zip/lojban-beginners/cur/1721698698.3404095_93.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18751.html,mhonarc
lojban-beginners,id:22ccece3-2b96-475a-8252-11b22bd0ecc5@googlegroups.com,22ccece3-2b96-475a-8252-11b22bd0ecc5@googlegroups.com,maildir-zip/lojban-beginners/new/1721698095.3259703_19.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg11710.html,mhonarc
lojban-beginners,id:22eb0fb3-a7df-4139-963e-25d939dcabda@l14g2000yqb.googlegroups.com,22eb0fb3-a7df-4139-963e-25d939dcabda@l14g2000yqb.googlegroups.com,"maildir-zip/lojban-beginners/cur/1721701238.3710842_491.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg14433.html,mhonarc
lojban-beginners,id:230918.3024.qm@web88005.mail.re2.yahoo.com,230918.3024.qm@web88005.mail.re2.yahoo.com,"maildir-zip/lojban-beginners/cur/1721698728.3404137_163.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg08514.html,mhonarc
lojban-beginners,id:2310259263.20060121122013@mail.ru,2310259263.20060121122013@mail.ru,"maildir-zip/lojban-beginners/cur/1721698692.3404081_221.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg02979.html,mhonarc
lojban-beginners,id:2310259263.20060121122013@mail.ru,2310259263.20060121122013@mail.ru,"maildir-zip/lojban-beginners/cur/1721698692.3404081_221.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg17814.html,mhonarc
lojban-beginners,id:231188.7497.qm@web88008.mail.re2.yahoo.com,231188.7497.qm@web88008.mail.re2.yahoo.com,"maildir-zip/lojban-beginners/cur/1721701238.3710842_537.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg14382.html,mhonarc
lojban-beginners,id:231315fa-74c3-4f86-930c-8bc5b9957aa3@gmail.com,231315fa-74c3-4f86-930c-8bc5b9957aa3@gmail.com,"maildir-zip/lojban-beginners/cur/1721698686.3404074_319.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg02072.html,mhonarc
lojban-beginners,id:231315fa-74c3-4f86-930c-8bc5b9957aa3@gmail.com,231315fa-74c3-4f86-930c-8bc5b9957aa3@gmail.com,"maildir-zip/lojban-beginners/cur/1721698686.3404074_319.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg16907.html,mhonarc
lojban-beginners,id:231ceae9-1081-4f7f-885f-c3522c496a17@googlegroups.com,231ceae9-1081-4f7f-885f-c3522c496a17@googlegroups.com,maildir-zip/lojban-beginners/new/1721698101.3259721_127.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg12382.html,mhonarc
lojban-beginners,id:2327e11e-c10a-42d4-9e8f-bc3841fd75d9@j33g2000vbb.googlegroups.com,2327e11e-c10a-42d4-9e8f-bc3841fd75d9@j33g2000vbb.googlegroups.com,"maildir-zip/lojban-beginners/cur/1721701238.3710842_689.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg14086.html,mhonarc
lojban-beginners,id:23298cb41001051406x67ea23e0y22f55898db98aad1@mail.gmail.com,23298cb41001051406x67ea23e0y22f55898db98aad1@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698729.3404139_13.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg08581.html,mhonarc
lojban-beginners,id:2341070.srp6tuo51v@caracal,2341070.srp6tuo51v@caracal,maildir-zip/lojban-beginners/new/1721698101.3259721_97.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg12369.html,mhonarc
lojban-beginners,id:2343119.814.1331896532433.javamail.geo-discussion-forums@ynkz21,2343119.814.1331896532433.javamail.geo-discussion-forums@ynkz21,maildir-zip/lojban-beginners/new/1721698080.3259678_503.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09569.html,mhonarc
lojban-beginners,id:23598550.789.1333421534371.javamail.geo-discussion-forums@ynej3,23598550.789.1333421534371.javamail.geo-discussion-forums@ynej3,maildir-zip/lojban-beginners/new/1721698081.3259680_9.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09708.html,mhonarc
lojban-beginners,id:23598725.1085.1316673510333.javamail.geo-discussion-forums@yqog21,23598725.1085.1316673510333.javamail.geo-discussion-forums@yqog21,maildir-zip/lojban-beginners/new/1721698076.3259671_7.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg08930.html,mhonarc
lojban-beginners,id:23667116.597.1327741096652.javamail.geo-discussion-forums@yqhl41,23667116.597.1327741096652.javamail.geo-discussion-forums@yqhl41,maildir-zip/lojban-beginners/new/1721698078.3259676_41.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09222.html,mhonarc
lojban-beginners,id:2367a186-80d1-4651-950c-af8cc60e3353@mac.com,2367a186-80d1-4651-950c-af8cc60e3353@mac.com,"maildir-zip/lojban-beginners/cur/1721698682.3404069_81.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg01444.html,mhonarc
lojban-beginners,id:2367a186-80d1-4651-950c-af8cc60e3353@mac.com,2367a186-80d1-4651-950c-af8cc60e3353@mac.com,"maildir-zip/lojban-beginners/cur/1721698682.3404069_81.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg16276.html,mhonarc
lojban-beginners,id:2368974.1888.1333785451723.javamail.geo-discussion-forums@vbtv42,2368974.1888.1333785451723.javamail.geo-discussion-forums@vbtv42,maildir-zip/lojban-beginners/new/1721698081.3259680_53.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09724.html,mhonarc
lojban-beginners,id:2368c8e9-74ca-461a-8943-0011e7b898f6@asb.gaggle.net,2368c8e9-74ca-461a-8943-0011e7b898f6@asb.gaggle.net,maildir-zip/lojban-beginners/new/1721698093.3259693_167.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg11415.html,mhonarc
lojban-beginners,id:2369174.l3t8zisj6g@caracal,2369174.l3t8zisj6g@caracal,maildir-zip/lojban-beginners/new/1721698093.3259693_137.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg11390.html,mhonarc
lojban-beginners,id:2371108.1969.1332312889960.javamail.geo-discussion-forums@ynjl17,2371108.1969.1332312889960.javamail.geo-discussion-forums@ynjl17,maildir-zip/lojban-beginners/new/1721698081.3259678_627.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg09630.html,mhonarc
lojban-beginners,id:23760147-f229-4f81-bf26-fff1280b1a1f@googlegroups.com,23760147-f229-4f81-bf26-fff1280b1a1f@googlegroups.com,maildir-zip/lojban-beginners/new/1721698094.3259696_31.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg11551.html,mhonarc
lojban-beginners,id:238.8c22e45.314ad96e@wmconnect.com,238.8c22e45.314ad96e@wmconnect.com,"maildir-zip/lojban-beginners/cur/1721698693.3404083_59.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg03115.html,mhonarc
lojban-beginners,id:238.8c22e45.314ad96e@wmconnect.com,238.8c22e45.314ad96e@wmconnect.com,"maildir-zip/lojban-beginners/cur/1721698693.3404083_59.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg17950.html,mhonarc
lojban-beginners,id:238526.83132.qm@web88011.mail.re2.yahoo.com,238526.83132.qm@web88011.mail.re2.yahoo.com,"maildir-zip/lojban-beginners/cur/1721698710.3404107_11.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg05835.html,mhonarc
lojban-beginners,id:2386773.c6yp4lzph7@caracal,2386773.c6yp4lzph7@caracal,maildir-zip/lojban-beginners/new/1721698100.3259720_41.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg12298.html,mhonarc
lojban-beginners,id:2391026b-8655-47ee-b1a1-0ebabe84431an@googlegroups.com,2391026b-8655-47ee-b1a1-0ebabe84431an@googlegroups.com,maildir-zip/lojban-beginners/new/1695046321.M266158P797073.b39ccf38b4ec,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg20905.html,mhonarc
lojban-beginners,id:239148.11993.qm@web88003.mail.re2.yahoo.com,239148.11993.qm@web88003.mail.re2.yahoo.com,"maildir-zip/lojban-beginners/cur/1721698634.3403903_139.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg08674.html,mhonarc
lojban-beginners,id:2392932.w34pnnoco1@caracal,2392932.w34pnnoco1@caracal,maildir-zip/lojban-beginners/new/1721698097.3259709_83.lebna,lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg11854.html,mhonarc
lojban-beginners,id:23dc8c770702021042y77b0e8a6y818a3967938bfdef@mail.gmail.com,23dc8c770702021042y77b0e8a6y818a3967938bfdef@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_13.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg03992.html,mhonarc
lojban-beginners,id:23dc8c770702021042y77b0e8a6y818a3967938bfdef@mail.gmail.com,23dc8c770702021042y77b0e8a6y818a3967938bfdef@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_13.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18827.html,mhonarc
lojban-beginners,id:23dc8c770702021120h508614d6wd54475011aeb9857@mail.gmail.com,23dc8c770702021120h508614d6wd54475011aeb9857@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_19.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg03995.html,mhonarc
lojban-beginners,id:23dc8c770702021120h508614d6wd54475011aeb9857@mail.gmail.com,23dc8c770702021120h508614d6wd54475011aeb9857@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_19.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18830.html,mhonarc
lojban-beginners,id:23dc8c770702050504w16df5c0bs86c8ee566da472f5@mail.gmail.com,23dc8c770702050504w16df5c0bs86c8ee566da472f5@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_31.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04001.html,mhonarc
lojban-beginners,id:23dc8c770702050504w16df5c0bs86c8ee566da472f5@mail.gmail.com,23dc8c770702050504w16df5c0bs86c8ee566da472f5@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_31.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18836.html,mhonarc
lojban-beginners,id:23dc8c770702050529x61c64c47j2329c8484f9433b8@mail.gmail.com,23dc8c770702050529x61c64c47j2329c8484f9433b8@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_35.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04003.html,mhonarc
lojban-beginners,id:23dc8c770702050529x61c64c47j2329c8484f9433b8@mail.gmail.com,23dc8c770702050529x61c64c47j2329c8484f9433b8@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_35.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18838.html,mhonarc
lojban-beginners,id:23dc8c770702061626o5a29560ai1265532fab78173e@mail.gmail.com,23dc8c770702061626o5a29560ai1265532fab78173e@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_69.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04020.html,mhonarc
lojban-beginners,id:23dc8c770702061626o5a29560ai1265532fab78173e@mail.gmail.com,23dc8c770702061626o5a29560ai1265532fab78173e@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_69.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18855.html,mhonarc
lojban-beginners,id:23dc8c770702070721g546c558g866518f83060f42c@mail.gmail.com,23dc8c770702070721g546c558g866518f83060f42c@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_83.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04027.html,mhonarc
lojban-beginners,id:23dc8c770702070721g546c558g866518f83060f42c@mail.gmail.com,23dc8c770702070721g546c558g866518f83060f42c@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_83.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18862.html,mhonarc
lojban-beginners,id:23dc8c770702081523m1897a00wc890645a28e5bcd9@mail.gmail.com,23dc8c770702081523m1897a00wc890645a28e5bcd9@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_97.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04034.html,mhonarc
lojban-beginners,id:23dc8c770702081523m1897a00wc890645a28e5bcd9@mail.gmail.com,23dc8c770702081523m1897a00wc890645a28e5bcd9@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_97.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18869.html,mhonarc
lojban-beginners,id:23dc8c770702120645p3d547d3fyc56f98405c29c293@mail.gmail.com,23dc8c770702120645p3d547d3fyc56f98405c29c293@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_105.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04038.html,mhonarc
lojban-beginners,id:23dc8c770702120645p3d547d3fyc56f98405c29c293@mail.gmail.com,23dc8c770702120645p3d547d3fyc56f98405c29c293@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_105.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18873.html,mhonarc
lojban-beginners,id:23dc8c770702120753u53e11f27u9cb5f207c4d95579@mail.gmail.com,23dc8c770702120753u53e11f27u9cb5f207c4d95579@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_109.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04040.html,mhonarc
lojban-beginners,id:23dc8c770702120753u53e11f27u9cb5f207c4d95579@mail.gmail.com,23dc8c770702120753u53e11f27u9cb5f207c4d95579@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_109.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18875.html,mhonarc
lojban-beginners,id:23dc8c770702121036j3be8b5abhe4f0a5b4dc51ae98@mail.gmail.com,23dc8c770702121036j3be8b5abhe4f0a5b4dc51ae98@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_117.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04044.html,mhonarc
lojban-beginners,id:23dc8c770702121036j3be8b5abhe4f0a5b4dc51ae98@mail.gmail.com,23dc8c770702121036j3be8b5abhe4f0a5b4dc51ae98@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_117.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18879.html,mhonarc
lojban-beginners,id:23dc8c770702260900o7a0206bci74d66ce10d3c71e4@mail.gmail.com,23dc8c770702260900o7a0206bci74d66ce10d3c71e4@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_137.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04054.html,mhonarc
lojban-beginners,id:23dc8c770702260900o7a0206bci74d66ce10d3c71e4@mail.gmail.com,23dc8c770702260900o7a0206bci74d66ce10d3c71e4@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404096_137.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg18889.html,mhonarc
lojban-beginners,id:23dc8c770703010837o631b9ccbj2c3c27facc5abe8e@mail.gmail.com,23dc8c770703010837o631b9ccbj2c3c27facc5abe8e@mail.gmail.com,"maildir-zip/lojban-beginners/cur/1721698699.3404097_3.lebna:2,S",lists-plain,https://mail.lojban.org/lists/lojban-beginners/msg04069.html,mhonarc
